School Name,Address,Website_x,City_x,Category_x,Gender_x,Principal_x,Founded_x,Affiliation_x,Web Url,Fees_x,Revenue_x,Mobile/Contact Number_x,Principal/Heigher Mgm. Emails_x,Emails_x,Other Higher Mgm. Email_x,Other Email_x,Other Email.1_x,Contact number_x,Contact number.1_x,Contact number.2_x,Merged_Unnamed_x,Unnamed: 22,Unnamed: 23,Pincode,Website_y,City_y,Category_y,Gender_y,Principal_y,Founded_y,Affiliation_y,Strength,Website.1,Fees_y,Revenue_y,Mobile/Contact Number_y,Principal/Heigher Mgm. Emails_y,Emails_y,Other Higher Mgm. Email_y,Other Email_y,Other Email.1_y,Contact number_y,Contact number.1_y,Contact number.2_y,Merged_Unnamed_y,Web Url_x,Unnamed: 22_x,Unnamed: 23_x,Web Url_y,Unnamed: 22_y,Unnamed: 23_y,Unnamed: 24
keshav memorial institute of technology,"3-5-1026, narayanguda rd, hari vihar colony, bhawani nagar, narayanguda, hyderabad, telangana 500029",http://www.kmit.in/,Nalgonda,Private School,,Dr. D.Maheshwar,,,,,,040 2326 1407,sayed7@gmail.com,phd.gandhi@gmail.com,snitin@kmit.in,principal@kmit.in,sudheerreddy.darga@gmail.com,9849208091,8331029974,,,,,,http://www.kmit.in/,Nalgonda,Private School,,Dr. D.Maheshwar,,,,,,,040 2326 1407,sayed7@gmail.com,phd.gandhi@gmail.com,snitin@kmit.in,principal@kmit.in,sudheerreddy.darga@gmail.com,9849208091,8331029974,,,,,,,,,
kodaikanal international school,"seven roads junction, kodaikanal, tamil nadu 624101",http://www.kis.in/,Tamil Nadu,Schools,,,1901,International Baccalaureate,,12 lakh,,04542 247 500,msanvita@yahoo.com,,info@kis.in,admissions@kis.in,contact@kis.in,info@peterskodai.com,admissions@peterskodai.com,,,,,,http://www.kis.in/,Tamil Nadu,Schools,,,1901,International Baccalaureate,,,12 lakh,,04542 247 500,msanvita@yahoo.com,,info@kis.in,admissions@kis.in,contact@kis.in,info@peterskodai.com,admissions@peterskodai.com,,,,,,,,,
l'école chempaka,"tc 9/2170 - 1, silver rocks, edavacode, sreekariyam, thiruvananthapuram, kerala 695017",https://chempaka.org/silver-rocks-home/,Kerala,Private Schoos,,,,,,8 lakh,,0471 231 4382,annamma.msc@gmail.com,,silverrocks@chempaka.org,hm.silverrock@chempaka.org,lecolechempaka@gmail.com,+91-9605822340,lecolechempakkallayam@gmail.com,silveroak@chempaka.org,,,,,http://www.chempaka.org/,Kerala,Private Schoos,,,,,,,8 lakh,,0471 231 4382,annamma.msc@gmail.com,,silverrocks@chempaka.org,hm.silverrock@chempaka.org,lecolechempaka@gmail.com,+91-9605822340,lecolechempakkallayam@gmail.com,silveroak@chempaka.org,,,,,,,,
laidlaw memorial school & junior college,"ketti valley, tamil nadu 643215",http://www.laidlawschool.org/,Tamil Nadu,"School, IB school",,Gary Everett,,,,"3 crore, 2 crore",,0423 251 7778,"reddy.msc@rediff.com, sridhar1979@gmail.com","kishor20@gmail.com, ramchandradhawale@gmail.com",laidlawschool@gmail.com,admission@laidlawschool.org,admissionlaidlawschool@gmail.com,principal@laidlawschool.org,,,,,,,http://www.laidlawschool.org/,Tamil Nadu,"School, IB school",,Gary Everett,,,,,"3 crore, 2 crore",,0423 251 7778,"reddy.msc@rediff.com, sridhar1979@gmail.com","kishor20@gmail.com, ramchandradhawale@gmail.com",laidlawschool@gmail.com,admission@laidlawschool.org,admissionlaidlawschool@gmail.com,principal@laidlawschool.org,,,,,,,,,,
lakshmi school,"veerapanchan, karuppaiyurani, sivaganga rd, madurai, tamil nadu 625020",https://www.lakshmischool.org/,Madurai,Schools,Co-ED,Mrs.Shanthi Mohan,2000,,,12 lakh,,"9843420698, 0452 242 9143",shanthi13@gmail.com,indianoverseasschool@gmail.com,lakshmischool@tvslvs.com,,,,,,,,,,http://www.lakshmischool.org/,Madurai,Schools,Co-ED,Mrs.Shanthi Mohan,2000,,,,12 lakh,,"9843420698, 0452 242 9143",shanthi13@gmail.com,indianoverseasschool@gmail.com,lakshmischool@tvslvs.com,,,,,,,,,,,,,
lancers international school gurgaon,"dlf phase 5, sector 53, gurugram, haryana 122001",http://www.lis.ac.in/,Haryana,International School,,,,,,11 lakh,,0124 417 1900,bro1985@gmail.com,,admission@lis.ac.in,recruit@lis.ac.in,last@lis.ac.in,9112441719,919999989848,+91-9999989848,,,,,http://www.lis.ac.in/,Haryana,International School,,,,,,,11 lakh,,0124 417 1900,bro1985@gmail.com,,admission@lis.ac.in,recruit@lis.ac.in,last@lis.ac.in,9112441719,919999989848,+91-9999989848,,,,,,,,
loreto convent school,"g. t. road, west asansol, bardhaman, opposite loco tank, asansol, west bengal 713301",http://www.loretoasansol.in/,West Bengal,Private School,,Mrs J S George,,,,5 crore,,0341 228 1099,paul.phd@gmail.com,savita.phd@gmail.com,mail@loretodelhi.com,loretodelhi@gmail.com,,8009881030,,,"admission.naini@jaipuria.school, info.naini@jaipuria.school, rana.manju@yahoo.co.in, gzb.jaipuria54205@gmail.com, enquiry.stg@jaipuria.school, rana.manju@yahoo",,,,http://www.loretoasansol.in/,West Bengal,Private School,,Mrs J S George,,,,,5 crore,,0341 228 1099,paul.phd@gmail.com,savita.phd@gmail.com,mail@loretodelhi.com,loretodelhi@gmail.com,,8009881030,,,"admission.naini@jaipuria.school, info.naini@jaipuria.school, rana.manju@yahoo.co.in, gzb.jaipuria54205@gmail.com, enquiry.stg@jaipuria.school, rana.manju@yahoo",,,,,,,
loyola public school,"loyola nagar, nallapadu, guntur, andhra pradesh 522005",http://loyolapublicschool.org/,"Vijayawada , Andhra Pradesh","SSC School, School, Private School",,"Fr. Uvari Antony, S.J. (2009–)",1964,,,"2 crore, 1/2 crore",,"091216 06671, 0863 229 0268","anitapauline@gmail.com, sumita.bsc@gmail.com","dr.fouzia@gmail.com, krishna2@gmail.com",loyolapublicschool.lps@gmail.com,"loyolabsp@yahopo.in, loyolapublicschool@yahoo.co.in",,9121606671,"9121608250, 8632291034",9121569418,"9816792000, 9816892000, 7404084265, 8685000121",,,,http://loyolapublicschool.org/,"Vijayawada , Andhra Pradesh","SSC School, School, Private School",,"Fr. Uvari Antony, S.J. (2009–)",1964,,,,"2 crore, 1/2 crore",,"091216 06671, 0863 229 0268","anitapauline@gmail.com, sumita.bsc@gmail.com","dr.fouzia@gmail.com, krishna2@gmail.com",loyolapublicschool.lps@gmail.com,"loyolabsp@yahopo.in, loyolapublicschool@yahoo.co.in",,9121606671,"9121608250, 8632291034",9121569418,"9816792000, 9816892000, 7404084265, 8685000121",,,,,,,
lucknow public school,"e,amrapali yojna,, hardoi rd, sector a, lucknow, uttar pradesh 226020",http://amp.lucknowpublicschoolsandcolleges.com/,Uttar Pradesh,School,,,,,,2 crore,,094543 68768,,,principal_lmp@lpsc.co.in,principal_ab@lpsc.co.in,principal_ss@lpsc.co.in,7275409090,9235604770,8188037816,7299179999,,,,http://amp.lucknowpublicschoolsandcolleges.com/,Uttar Pradesh,School,,,,,,,2 crore,,094543 68768,,,principal_lmp@lpsc.co.in,principal_ab@lpsc.co.in,principal_ss@lpsc.co.in,7275409090,9235604770,8188037816,7299179999,,,,,,,
m.g.m english school,"jagda, jhirpani p. o., rourkela, dist:, odisha 769042",https://mgmesrourkela.in/contact-us/,Odisha,ICSE School,,Father. V. Danial,,,,1/2 crore,,0661 247 1988,madhu.msc@rediff.com,madhav6@gmail.com,mgmenglishmediumschool@gmail.com,arunaceles@gmail.com,,9713343669,9922455822,,,,,,http://mgmesrourkela.com/,Odisha,ICSE School,,Father. V. Danial,,,,,1/2 crore,,0661 247 1988,madhu.msc@rediff.com,madhav6@gmail.com,mgmenglishmediumschool@gmail.com,arunaceles@gmail.com,,9713343669,9922455822,,,,,,,,,
mes international school,"mini civil station, pattambi, kerala 679303",https://www.mespattambi.org/,Kerala,"CBSE School, ICSE School, International School, School",,Mrs. Asha Byju,1978,,,"3 crore, 1/2 crore",,097452 29000,"kumar1987@gmail.com, kutty1973@gmail.com, k1965@rediff.com, girish.msc@gmail.com","pro.ritika@gmail.com, ramesh18@gmail.com, yadav8@gmail.com, pro.karnik@gmail.com",messchool@mespattambi.org,mespattambi@gmail.com,"ashabyju1967@gmail.com, pgt_mespts@sancharnet.in","8689999979, 8589999979",9539149000,8689999979,,,,,http://www.mespattambi.org/,Kerala,"CBSE School, ICSE School, International School, School",,Mrs. Asha Byju,1978,,,,"3 crore, 1/2 crore",,097452 29000,"kumar1987@gmail.com, kutty1973@gmail.com, k1965@rediff.com, girish.msc@gmail.com","pro.ritika@gmail.com, ramesh18@gmail.com, yadav8@gmail.com, pro.karnik@gmail.com",messchool@mespattambi.org,mespattambi@gmail.com,"ashabyju1967@gmail.com, pgt_mespts@sancharnet.in","8689999979, 8589999979",9539149000,8689999979,,,,,,,,
mahadevi birla world academy,"17a, darga rd, beniapukur, kolkata, west bengal 700017",http://www.mbwa.org.in/,West Bengal,CBSE School,,Mrs.Anjana Saha,,,,5 crore,,033 2287 3613,er.vijay@gmail.com,dr.dost@gmail.com,info@mbwa.org.in,principal@mbwa.org.in,,9133228736,,,"admission.naini@jaipuria.school, info.naini@jaipuria.school, rana.manju@yahoo.co.in, gzb.jaipuria54205@gmail.com, enquiry.stg@jaipuria.school, rana.manju@yahoo",,,,http://www.mbwa.org.in/,West Bengal,CBSE School,,Mrs.Anjana Saha,,,,,5 crore,,033 2287 3613,er.vijay@gmail.com,dr.dost@gmail.com,info@mbwa.org.in,principal@mbwa.org.in,,9133228736,,,"admission.naini@jaipuria.school, info.naini@jaipuria.school, rana.manju@yahoo.co.in, gzb.jaipuria54205@gmail.com, enquiry.stg@jaipuria.school, rana.manju@yahoo",,,,,,,
mahatma hansraj modern school,"beside royal city, shivpuri road, uttar pradesh 284419",http://hansrajschool.com/,Uttar Pradesh,Private School,,Ms. Subuhi Rizvi,,,,5 crore,,097925 55516,lukedavid@gmail.com,msc.ahmed@gmail.com,mhmsjhansi@rediffmail.com,,,9792555516,9005361000,9005341000,,,,,http://hansrajschool.com/,Uttar Pradesh,Private School,,Ms. Subuhi Rizvi,,,,,5 crore,,097925 55516,lukedavid@gmail.com,msc.ahmed@gmail.com,mhmsjhansi@rediffmail.com,,,9792555516,9005361000,9005341000,,,,,,,,
matrushree anglo vedic school,"hill patna, brahmapur, ram nagar, brahmapur, odisha 760005",http://www.mavschool.org/,Odisha,ICSE School,,Mr. Ram Chandra Mahapatro,1973,,,2.5 crore,,0680 223 3475,drbalrajthapar@gmail.com,manohar2@gmail.com,mavschool.berhampur@gmail.com,,,917735335755,8895995001,7735335755,,,,,http://www.mavschool.org/,Odisha,ICSE School,,Mr. Ram Chandra Mahapatro,1973,,,,2.5 crore,,0680 223 3475,drbalrajthapar@gmail.com,manohar2@gmail.com,mavschool.berhampur@gmail.com,,,917735335755,8895995001,7735335755,,,,,,,,
medhaam pre school & daycare,"c block rd, block c, south city i, sector 41, gurugram, haryana 122001",https://www.medhaam.com/,,Private School,,medhaam.com,,,,,,096541 22900,sanskardreamschoolcom.bsc@gmail.com,shrikapil@gmail.com,info@medhaam.com,schoolhead@medhaam.com,raghav.sharma@medhaam.com,9899775770,+91-9319273930,shifaali.kasliwall@medhaam.com,,,,,https://www.medhaam.com/,,Private School,,medhaam.com,,,,,,,096541 22900,sanskardreamschoolcom.bsc@gmail.com,shrikapil@gmail.com,info@medhaam.com,schoolhead@medhaam.com,raghav.sharma@medhaam.com,9899775770,+91-9319273930,shifaali.kasliwall@medhaam.com,,,,,,,,
model school,"ambedkar chowk, delhi rd, mahavir colony, company bagh, rohtak, haryana 124001",https://modelschoolrohtak.com/,"Rohtak, Jhajjar, Haryana, Bhiwani","School, Kids School, Play School, Private School, CBSE School, ICSE School, Doon School, International School",,Dr. Aruna Taneja,1952,Central Board of Secondary Education,,,,01262 253 629,"munmunnath@gmail.com, lalmuankima.phd@gmail.com, shomeswapna@yahoo.com, manidipa1969@gmail.com, swapna.bsc@gmail.com, ms1983@hotmail.com, chaku.bsc@gmail.com, nafis17@rediff.com, b1975@hotmail.com, hooda.msc@yahoo.com, er.sinha@gmail.com, banerjee1980@gmail.com, lathashankar@gmail.com, vidyamritanandaswami@hotmail.com",msc.pal@gmail.com,info@hansrajmodelschool.org,principal@modernschool.net,modern@modernschool.net,"9716512000, office@miramodelschooldelhi.edu, 9999355051","9716513000, khmsav3@gmail.com, 9211101997","9350087086, agrasenschool1985@gmail.com, akashmodelschool5051@gmail.com",,,,,http://www.modelschoolrohtak.co.in/,"Rohtak, Jhajjar, Haryana, Bhiwani","School, Kids School, Play School, Private School, CBSE School, ICSE School, Doon School, International School",,Dr. Aruna Taneja,1952,Central Board of Secondary Education,,,,,01262 253 629,"munmunnath@gmail.com, lalmuankima.phd@gmail.com, shomeswapna@yahoo.com, manidipa1969@gmail.com, swapna.bsc@gmail.com, ms1983@hotmail.com, chaku.bsc@gmail.com, nafis17@rediff.com, b1975@hotmail.com, hooda.msc@yahoo.com, er.sinha@gmail.com, banerjee1980@gmail.com, lathashankar@gmail.com, vidyamritanandaswami@hotmail.com",msc.pal@gmail.com,info@hansrajmodelschool.org,principal@modernschool.net,modern@modernschool.net,"9716512000, office@miramodelschooldelhi.edu, 9999355051","9716513000, khmsav3@gmail.com, 9211101997","9350087086, agrasenschool1985@gmail.com, akashmodelschool5051@gmail.com",,,,,,,,
mount carmel school,"ranjit vihar-i, sector 22 dwarka, dwarka, new delhi, delhi 110077",http://www.mountcarmeldelhi.com/,,"Sonipat, Rewari, Mewat, Jhajjar, Gurgaon, Greater Noida, Delhi","ICSE School, Private School, Kids School, International School, School, CBSE School",,"Rajiv Tyagi, Rajiv Tyagi (Dwarka)",1972,,,,,011 2805 2001,"b1978@gmail.com, malsawmdawngi.phd@gmail.com, profvanlalnghakarev@yahoo.com, joseph.phd@hotmail.com, maria.bsc@yahoo.com, ravivictor@gmail.com, singh1985@gmail.com, sbsreejaya.msc@gmail.com, chakraborty.phd@yahoo.com, raman19@yahoo.com, surender1981@gmail.com, drmamata@rediff.com, florence.phd@gmail.com","phd.agarwal@gmail.com, dr.arjun@gmail.com, phd.arif@gmail.com, ramesh.msc@gmail.com",info.an@mountcarmeldelhi.com,"info.dw@mountcarmeldelhi.com, junior.an@mountcarmeldelhi","junior.dw@mountcarmelschool.com, info.dw@mountcarmeldelhi.com",9810540751,9111241133,"info.an@mountcarmeldelhi, junior.an@mountcarmel, mountcarmelgim@gmail.com",,,,http://www.mountcarmeldelhi.com/,"Sonipat, Rewari, Mewat, Jhajjar, Gurgaon, Greater Noida, Delhi","ICSE School, Private School, Kids School, International School, School, CBSE School",,"Rajiv Tyagi, Rajiv Tyagi (Dwarka)",1972,,,,,,011 2805 2001,"b1978@gmail.com, malsawmdawngi.phd@gmail.com, profvanlalnghakarev@yahoo.com, joseph.phd@hotmail.com, maria.bsc@yahoo.com, ravivictor@gmail.com, singh1985@gmail.com, sbsreejaya.msc@gmail.com, chakraborty.phd@yahoo.com, raman19@yahoo.com, surender1981@gmail.com, drmamata@rediff.com, florence.phd@gmail.com","phd.agarwal@gmail.com, dr.arjun@gmail.com, phd.arif@gmail.com, ramesh.msc@gmail.com",info.an@mountcarmeldelhi.com,"info.dw@mountcarmeldelhi.com, junior.an@mountcarmeldelhi","junior.dw@mountcarmelschool.com, info.dw@mountcarmeldelhi.com",9810540751,9111241133,"info.an@mountcarmeldelhi, junior.an@mountcarmel, mountcarmelgim@gmail.com",,,,,,,,
mount carmel school,"ranjit vihar-i, sector 22, dwarka, new delhi, delhi 110077",http://www.mountcarmeldelhi.com/,,,School,,Rajiv Tyagi (Dwarka),1972,,,,,011 2805 2001,revbrother@gmail.com,mittal14@gmail.com,info.an@mountcarmeldelhi.com,info.dw@mountcarmeldelhi.com,junior.dw@mountcarmelschool.com,9810540751,9111241133,,,,,http://www.mountcarmeldelhi.com/,,School,,Rajiv Tyagi (Dwarka),1972,Central Board of Secondary Education,,,,,011 2805 2001,revbrother@gmail.com,mittal14@gmail.com,info.an@mountcarmeldelhi.com,info.dw@mountcarmeldelhi.com,junior.dw@mountcarmelschool.com,9810540751,9111241133,,,Central Board of Secondary Education,,,,,,
mount litera zee school,"b-8, rajiv colony marg block b, loni industrial area, near bls institute of management, mohan nagar, ghaziabad, uttar pradesh 201007",mountlitera.com,,Haryana,Private Schoos,,,,,,11 lakh,,0120 419 2543,dr.jyoti@rediff.com,,mountliteradun@gmail.com,acc.mlzsddn@gmail.com,vacancymlzsddn@gmail.com,principal.faridkot@mountlitera.com,info@jmlzsnagothane.in,mlzs.islampur@mountlitera.com,,,,http://www.mountliteragzb.com/,Haryana,Private Schoos,,,,,,,11 lakh,,0120 419 2543,dr.jyoti@rediff.com,,mountliteradun@gmail.com,acc.mlzsddn@gmail.com,vacancymlzsddn@gmail.com,principal.faridkot@mountlitera.com,info@jmlzsnagothane.in,mlzs.islampur@mountlitera.com,,,,,,,,
mount litera zee school,"mm nagar, tiruchirappalli, tamil nadu 620102",https://sowdambikaamlzs.edu.in/,,Tamil Nadu,Schools,,,,,,5 lakh,,0431 297 0200,kkbharty.phd@gmail.com,,mountliteraschool@gmail.com,mountliteradun@gmail.com,acc.mlzsddn@gmail.com,9999846534,9999846544,enquiry@mountliteragzb.in,,,,http://mountlitera.com/Tamil-Nadu/Trichy/best-cbse-school-trichy/,Tamil Nadu,Schools,,,,,,,5 lakh,,0431 297 0200,kkbharty.phd@gmail.com,,mountliteraschool@gmail.com,mountliteradun@gmail.com,acc.mlzsddn@gmail.com,9999846534,9999846544,enquiry@mountliteragzb.in,,,,,,,,
narayana etechno school,"no 152, poonamallee high rd, near saveetha dental college, abirami nagar, velappanchavadi, poonamallee, chennai, tamil nadu 600077",https://www.narayanaschools.in/chennai/poonamallee,,Tamil Nadu,Schools,,,,,,5 lakh,,1800 102 3344,bedi1982@rediff.com,,southcity2@narayanagroup.com,abhaykumars@narayanagroup.com,rajnagar@narayanagroup.com,9717430184,+91-8744068981,8373915146,,,,http://www.narayanaschools.in/,Tamil Nadu,Schools,,,,,,,5 lakh,,1800 102 3344,bedi1982@rediff.com,,southcity2@narayanagroup.com,abhaykumars@narayanagroup.com,rajnagar@narayanagroup.com,9717430184,+91-8744068981,8373915146,,,,,,,,
new era public school,"h-17, mayapuri rd, mayapuri, new delhi, delhi 110064",http://newerapublicschool.in/,,Delhi,"School, Private School",,Vandana Chawla,,,,,,011 2549 4439,"kumarm.bsc@gmail.com, dr.poornima@rediff.com","umashankar.msc@gmail.com, anthonyclarence@gmail.com",uchpneps@hotmail.com,uchpneps@gmail.com,nes.gzb@gmail.com,enquiry.nesgzb@gmail.com,vchawla12@gmail.com,,,,,http://newerapublicschool.in/,Delhi,"School, Private School",,Vandana Chawla,,,,,,,011 2549 4439,"kumarm.bsc@gmail.com, dr.poornima@rediff.com","umashankar.msc@gmail.com, anthonyclarence@gmail.com",uchpneps@hotmail.com,uchpneps@gmail.com,nes.gzb@gmail.com,enquiry.nesgzb@gmail.com,vchawla12@gmail.com,,,,,,,,,
"nutan higher secondary school, sehore","new, nutan colony, englishpura, sehore, madhya pradesh 466001",https://nutanschoolsehore.business.site/,,Sehore,English Medium School,,Maya Tyagi,1992,,,,,074151 91914,,,contact@dikshantinternational,contact@dikshantinternational.org,er.deepak4u910@gmail.com,+91-8476040098,+91-7465908159,+91-9219460100,,,,http://www.nutanschool.com/,Sehore,English Medium School,,Maya Tyagi,1992,,,,,,074151 91914,,,contact@dikshantinternational,contact@dikshantinternational.org,er.deepak4u910@gmail.com,+91-8476040098,+91-7465908159,+91-9219460100,,,,,,,,
police modern school,"41 battalion, pac rd, sector-1, vaishali, ghaziabad, uttar pradesh 201010",http://pms41bn.in/,,Uttar Pradesh,Schools,,,,,,10 lakh,,0120 277 2071,rajashribiswas@gmail.com,,pmsghaziabad@yahoo.co.in,info@pms41bn.co.in,pramila.singla@yahoo.com,8090060358,pmsrpletw@yahoo.co.in,,,,,http://pms41bn.in/,Uttar Pradesh,Schools,,,,,,,10 lakh,,0120 277 2071,rajashribiswas@gmail.com,,pmsghaziabad@yahoo.co.in,info@pms41bn.co.in,pramila.singla@yahoo.com,8090060358,pmsrpletw@yahoo.co.in,,,,,,,,,
padma seshadri bala bhavan senior secondary school,"29 alagiri sami, pt rajan rd, k. k. nagar, chennai, tamil nadu 600078",http://www.psbbschools.ac.in/,,Tamil Nadu,Schools,,,1959,,,10 lakh,,044 2366 3165,caroline1966@gmail.com,,hm@psbbsiruseri.com,webmaster@psbbschools.ac.in,pearlkkn@yahoo.co.in,adminsrs@psbbschools.ac.in,headschools.cbe@psbbmillenniumschool.org,,,,,http://www.psbbschools.ac.in/,Tamil Nadu,Schools,,,1959,,,,10 lakh,,044 2366 3165,caroline1966@gmail.com,,hm@psbbsiruseri.com,webmaster@psbbschools.ac.in,pearlkkn@yahoo.co.in,adminsrs@psbbschools.ac.in,headschools.cbe@psbbmillenniumschool.org,,,,,,,,,
podar international school,"behind vitthal complex, near trishala complex cross road, new c.g.road, chandkheda, ahmedabad, gujarat 382424",https://www.podareducation.org/school/ahmedabad,,Gujarat,Private Schoos,,,,,,8 lakh,,079 2397 2894,raj1982@yahoo.com,,admissions@podar,admissions@podar.org,connectpis@podar.org,9511939385,9511949667,9511942542,,,,http://podareducation.org/,Gujarat,Private Schoos,,,,,,,8 lakh,,079 2397 2894,raj1982@yahoo.com,,admissions@podar,admissions@podar.org,connectpis@podar.org,9511939385,9511949667,9511942542,,,,,,,,
podar international school,"kalawad road,opposite drive in cinema,avadh road, behind n.r.i. colony rd, haripar pal, gujarat 360005",https://www.podareducation.org/school/rajkot,,Gujarat,"Private Schoos, Board School",,,,,,"9 lakh, 12 lakh",,082911 99419,"anoop17@hotmail.com, agrawal15@gmail.com",,"admissions@podar, connectpis@podar.org","admissions@podar.org, principal.ib@.org","connectpis@podar.org, admissions@podar.org","9511939385, 9511942542",9511949667,"9511942542, 7506646585",,,,http://www.podareducation.org/school/rajkot,Gujarat,"Private Schoos, Board School",,,,,,,"9 lakh, 12 lakh",,082911 99419,"anoop17@hotmail.com, agrawal15@gmail.com",,"admissions@podar, connectpis@podar.org","admissions@podar.org, principal.ib@.org","connectpis@podar.org, admissions@podar.org","9511939385, 9511942542",9511949667,"9511942542, 7506646585",,,,,,,,
podar international school,"shurshti farm, opp. khakhria prajapati wadi, por kudasan road, gandhinagar, 382421",https://www.podareducation.org/school/gandhinagar,,Gujarat,Private Schoos,,,,,,9 lakh,,079 2360 0841,er.anoop@gmail.com,,admissions@podar,admissions@podar.org,connectpis@podar.org,9511939385,9511949667,9511942542,,,,http://www.podareducation.org/,Gujarat,Private Schoos,,,,,,,9 lakh,,079 2360 0841,er.anoop@gmail.com,,admissions@podar,admissions@podar.org,connectpis@podar.org,9511939385,9511949667,9511942542,,,,,,,,
